#Pos	Phred	A->A	A->C	A->G	A->T	A->N	C->A	C->C	C->G	C->T	C->N	G->A	G->C	G->G	G->T	G->N	T->A	T->C	T->G	T->T	T->N
26	11	158	11	2	2	0	3	106	2	1	0	1	2	86	7	0	2	1	15	172	0
26	12	722	39	10	11	0	3	504	5	8	0	3	5	415	25	0	7	17	35	828	0
26	13	271	14	5	3	0	1	183	3	5	0	2	5	134	8	0	2	10	16	269	0
26	14	71	2	1	1	0	2	42	1	2	0	1	1	39	1	0	1	2	1	63	0
26	15	139	7	1	1	0	1	72	1	2	0	1	1	64	2	0	1	3	2	113	0
26	16	107	2	1	1	0	1	84	1	1	0	2	1	67	1	0	1	2	3	145	0
26	17	178	1	1	1	0	1	128	1	1	0	1	1	107	1	0	1	1	4	189	0
26	18	217	2	2	1	0	1	139	1	1	0	1	1	100	3	0	1	1	2	197	0
26	19	297	4	1	1	0	2	188	1	1	0	1	1	157	1	0	1	2	7	289	0
26	20	1522	6	2	3	0	3	1040	2	2	0	2	2	752	2	0	3	5	12	1530	0
26	21	551	2	1	2	0	1	347	1	1	0	1	1	310	3	0	1	2	4	491	0
26	22	414	1	1	1	0	1	330	1	1	0	1	1	261	1	0	1	1	2	349	0
26	23	320	1	2	1	0	1	231	1	1	0	1	1	149	1	0	3	2	1	295	0
26	24	464	2	1	2	0	3	374	1	1	0	1	1	281	2	0	1	2	2	435	0
26	25	2040	3	2	2	0	1	1503	2	1	0	1	1	1198	3	0	1	3	1	2128	0
26	26	887	1	3	1	0	2	776	1	2	0	1	1	576	1	0	2	2	2	842	0
26	27	477	1	1	1	0	1	434	1	1	0	1	1	278	1	0	1	2	2	478	0
26	28	2505	1	2	1	0	1	1939	3	2	0	5	1	1665	4	0	2	1	3	2629	0
26	29	1189	5	1	2	0	1	1068	1	1	0	1	1	773	2	0	1	2	3	1061	0
26	30	3139	2	2	2	0	2	2495	4	2	0	2	1	2076	4	0	1	2	1	3072	0
26	31	1404	4	1	4	0	1	1221	2	1	0	1	2	930	1	0	1	2	2	1225	0
26	32	3871	5	1	1	0	2	3181	2	1	0	7	1	2750	1	0	1	3	1	3675	0
26	33	2963	1	1	2	0	1	2304	1	2	0	3	1	2117	1	0	2	1	2	3054	0
26	34	3368	3	3	2	0	1	3173	3	1	0	1	1	2506	1	0	1	4	1	2958	0
26	35	4909	1	2	2	0	2	3591	3	1	0	1	2	4465	1	0	1	1	2	5202	0
26	36	5904	1	1	1	0	2	4509	1	1	0	3	2	5794	1	0	3	1	2	6008	0
26	37	4520	1	1	1	0	1	2842	1	1	0	1	2	4954	2	0	1	1	2	4929	0
26	38	6255	1	2	1	0	2	3190	1	1	0	1	1	8689	3	0	2	1	2	7435	0
27	2	5187	233	65	72	0	67	6082	33	43	0	30	53	2132	56	0	38	140	122	4291	0
27	3	5	3	1	3	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0
27	4	21	11	3	5	0	2	4	2	1	0	2	3	4	5	0	3	3	2	10	0
27	5	28	21	1	2	0	1	5	1	2	0	1	1	11	3	0	2	7	4	20	0
27	6	50	15	2	3	0	1	12	1	2	0	2	1	11	3	0	1	4	1	32	0
27	7	89	20	4	6	0	4	32	2	3	0	2	2	27	4	0	4	5	7	61	0
27	8	76	19	1	3	0	1	51	3	1	0	1	4	47	5	0	2	10	7	78	0
27	9	138	17	4	7	0	1	83	3	5	0	3	3	73	8	0	5	7	14	171	0
27	10	134	21	2	7	0	4	85	1	1	0	1	5	69	7	0	4	11	9	144	0
27	11	159	12	4	6	0	2	113	1	1	0	1	4	88	8	0	3	9	10	183	0
27	12	802	50	11	14	0	4	531	6	7	0	5	10	389	18	0	3	18	58	905	0
27	13	294	23	5	3	0	2	152	4	3	0	1	3	169	6	0	5	14	17	283	0
27	14	91	1	1	1	0	2	57	2	1	0	2	1	38	2	0	1	2	1	61	0
27	15	154	3	1	2	0	1	102	1	1	0	1	1	47	3	0	2	1	4	113	0
27	16	118	2	1	1	0	1	80	1	1	0	1	1	57	1	0	1	1	1	117	0
27	17	174	2	1	1	0	3	130	1	1	0	1	1	67	3	0	2	1	1	189	0
27	18	208	2	1	1	0	1	125	2	1	0	1	1	92	2	0	1	3	2	173	0
27	19	288	3	1	1	0	1	215	1	1	0	1	1	144	3	0	1	2	3	313	0
27	20	1534	6	3	3	0	2	1094	3	3	0	1	3	878	8	0	5	4	7	1691	0
27	21	547	3	1	1	0	1	410	2	3	0	1	1	336	1	0	3	1	2	516	0
27	22	400	1	1	1	0	2	366	1	1	0	1	1	255	2	0	2	1	1	394	0
27	23	300	1	1	1	0	2	228	1	1	0	1	2	155	2	0	1	2	2	257	0
27	24	427	1	1	2	0	1	390	1	2	0	1	1	260	1	0	1	3	2	412	0
27	25	2195	4	1	1	0	2	1530	1	4	0	1	2	1241	3	0	3	2	4	2250	0
27	26	865	2	1	1	0	1	831	1	1	0	2	1	606	2	0	1	4	2	875	0
27	27	497	1	1	1	0	1	403	1	1	0	1	1	317	2	0	1	1	1	446	0
27	28	2487	1	2	1	0	3	2010	2	1	0	1	1	1758	1	0	1	3	3	2659	0
27	29	1231	1	1	1	0	2	1108	2	1	0	3	1	811	1	0	4	2	1	1123	0
27	30	3067	3	3	1	0	4	2497	2	3	0	1	2	1980	1	0	4	3	2	3139	0
27	31	1381	3	1	1	0	1	1284	1	1	0	1	1	934	1	0	3	1	1	1274	0
27	32	3822	5	2	2	0	1	3184	3	1	0	3	1	2813	1	0	2	2	3	3747	0
27	33	3007	2	1	2	0	1	2421	1	1	0	1	1	2246	1	0	1	2	5	2944	0
27	34	3409	3	1	2	0	1	3132	1	2	0	2	2	2598	1	0	1	2	1	3038	0
27	35	5022	2	1	1	0	1	3891	1	1	0	3	4	4717	2	0	1	3	1	5310	0
27	36	5965	1	1	4	0	1	4481	1	1	0	3	1	5749	1	0	2	2	1	6162	0
27	37	4527	1	1	2	0	2	2944	2	1	0	1	1	4811	2	0	1	1	2	4880	0
27	38	6017	1	1	2	0	1	3005	1	1	0	1	1	8347	1	0	1	1	1	7098	0
28	2	4894	235	65	53	0	65	5811	22	44	0	23	38	1985	59	0	46	130	100	4032	0
28	3	4	8	1	1	0	1	1	1	1	0	1	1	1	1	0	1	2	1	3	0
28	4	33	18	3	7	0	1	4	1	2	0	2	2	5	2	0	2	2	2	8	0
28	5	39	21	3	5	0	1	10	1	2	0	1	1	6	4	0	2	5	3	27	0
28	6	64	15	3	5	0	2	22	1	2	0	2	2	23	4	0	2	3	5	49	0
28	7	77	22	2	3	0	1	27	1	1	0	1	3	32	6	0	1	1	7	67	0
28	8	85	9	3	5	0	5	55	1	2	0	1	5	55	1	0	1	7	5	73	0
28	9	135	20	2	7	0	3	87	3	3	0	2	5	77	9	0	3	10	10	154	0
28	10	147	18	4	2	0	4	84	1	2	0	2	1	64	5	0	1	9	10	141	0
28	11	166	14	3	2	0	1	92	4	2	0	6	1	92	10	0	4	5	7	209	0
28	12	792	32	17	10	0	2	531	5	5	0	4	3	380	18	0	7	19	52	831	0
28	13	255	16	7	4	0	4	212	4	1	0	3	2	157	7	0	2	8	22	285	0
28	14	97	3	2	2	0	2	39	1	1	0	2	1	30	1	0	1	1	2	73	0
28	15	142	3	1	1	0	1	75	1	1	0	1	1	72	1	0	1	1	1	118	0
28	16	165	5	3	2	0	1	95	1	1	0	2	2	62	3	0	1	1	4	117	0
28	17	207	4	1	1	0	1	137	1	1	0	1	1	95	3	0	1	2	2	151	0
28	18	214	3	1	1	0	1	148	1	1	0	1	1	106	1	0	1	2	2	190	0
28	19	311	4	1	1	0	1	225	1	2	0	3	1	177	2	0	1	2	3	309	0
28	20	1538	8	1	2	0	3	1052	2	3	0	3	1	821	3	0	2	2	8	1503	0
28	21	491	4	1	3	0	1	458	1	1	0	1	3	307	4	0	1	2	4	561	0
28	22	425	4	1	1	0	1	348	1	2	0	1	1	264	1	0	1	2	1	371	0
28	23	327	5	1	2	0	2	253	1	1	0	1	1	196	1	0	1	1	1	278	0
28	24	457	1	1	1	0	1	384	1	2	0	1	1	261	3	0	1	2	2	422	0
28	25	2119	3	1	2	0	1	1511	3	1	0	2	3	1231	4	0	2	2	6	2136	0
28	26	930	1	1	1	0	2	860	1	1	0	1	1	566	1	0	1	1	2	821	0
28	27	496	2	1	1	0	1	436	1	3	0	2	1	307	1	0	1	2	1	491	0
28	28	2594	1	1	2	0	2	1916	3	3	0	3	2	1615	4	0	2	2	3	2543	0
28	29	1224	1	1	3	0	1	1160	1	1	0	2	3	820	2	0	1	2	2	1119	0
28	30	3234	4	2	1	0	2	2451	1	2	0	3	3	1941	3	0	3	2	2	3056	0
28	31	1381	1	1	2	0	3	1346	2	1	0	2	2	951	2	0	1	1	2	1206	0
28	32	3818	4	2	1	0	1	3289	2	6	0	2	1	2691	1	0	3	2	3	3600	0
28	33	3053	2	1	1	0	2	2396	1	1	0	1	1	2260	2	0	2	1	1	3030	0
28	34	3652	1	3	2	0	1	3400	3	2	0	2	1	2631	4	0	2	3	2	3258	0
28	35	4887	3	1	3	0	2	3761	1	1	0	2	1	4469	2	0	1	1	3	5085	0
28	36	6075	1	1	2	0	2	4535	1	1	0	2	1	5858	1	0	2	2	2	6239	0
28	37	4626	1	1	1	0	1	2907	2	1	0	1	1	4944	1	0	1	1	2	4974	0
28	38	6204	1	2	1	0	2	3295	1	2	0	1	1	8250	1	0	2	1	2	7424	0
29	2	4699	197	43	69	0	55	5412	31	35	2	26	43	2096	56	0	41	123	96	3852	0
29	3	11	7	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	3	0
29	4	35	14	2	4	0	1	2	1	1	0	1	1	4	3	0	1	2	2	9	0
29	5	41	20	2	5	0	2	9	2	1	0	1	2	7	2	0	1	2	5	26	0
29	6	65	18	3	2	0	2	22	2	2	0	3	1	22	3	0	1	4	7	33	0
29	7	83	23	5	1	0	3	35	1	3	0	2	3	27	5	0	2	3	11	79	0
29	8	81	17	6	6	0	2	75	4	1	0	2	1	33	3	0	3	5	9	93	0
29	9	149	22	10	5	0	3	125	5	3	0	1	5	74	11	0	1	13	17	184	0
29	10	134	14	3	4	0	3	106	3	1	0	1	3	70	2	0	4	5	7	151	0
29	11	161	9	7	2	0	2	90	2	1	0	1	3	87	7	0	2	5	12	156	0
29	12	615	25	15	11	0	5	455	4	3	0	4	6	373	19	0	6	18	41	800	0
29	13	284	19	5	3	0	5	223	2	2	0	3	3	178	9	0	3	11	18	331	0
29	14	67	4	1	1	0	3	52	1	1	0	1	1	41	1	0	1	1	2	92	0
29	15	138	2	2	2	0	1	92	1	1	0	2	2	59	2	0	1	2	4	156	0
29	16	151	2	2	1	0	1	92	1	2	0	1	1	74	1	0	1	1	3	127	0
29	17	185	3	1	1	0	2	161	1	1	0	1	1	97	2	0	1	2	2	171	0
29	18	185	2	1	1	0	1	127	1	1	0	1	1	96	4	0	1	1	3	197	0
29	19	303	2	3	2	0	1	238	2	1	0	1	1	182	2	0	1	1	6	346	0
29	20	1364	4	3	3	0	3	960	1	3	0	2	2	823	4	0	1	3	10	1450	0
29	21	525	2	2	2	0	2	402	1	2	0	2	1	326	3	0	1	2	4	522	0
29	22	355	2	1	1	0	1	350	1	1	0	1	1	261	1	0	1	1	2	398	0
29	23	290	2	2	1	0	1	237	1	1	0	1	1	170	1	0	1	1	1	276	0
29	24	419	1	1	1	0	2	402	1	1	0	2	1	262	1	0	1	1	3	419	0
29	25	2104	3	4	2	0	1	1519	1	2	0	1	1	1219	6	0	1	3	3	2178	0
29	26	886	1	3	2	0	1	821	2	2	0	1	1	600	2	0	3	1	1	804	0
29	27	467	2	1	1	0	1	413	2	2	0	1	1	309	2	0	1	2	2	483	0
29	28	2432	4	2	2	0	1	1883	2	2	0	3	2	1661	3	0	3	1	3	2687	0
29	29	1260	3	2	2	0	2	1045	3	2	0	2	2	856	1	0	1	3	3	1160	0
29	30	3161	3	5	2	0	1	2341	1	1	0	3	2	1988	2	0	4	4	4	3086	0
29	31	1446	1	1	1	0	2	1319	1	1	0	2	1	976	1	0	2	1	2	1152	0
29	32	3882	6	2	4	0	1	3262	2	5	0	3	3	2798	3	0	4	1	2	3797	0
29	33	3007	1	2	2	0	1	2313	1	3	0	1	1	2309	1	0	2	3	1	3028	0
29	34	3652	2	3	1	0	2	3384	3	1	0	2	1	2659	2	0	1	5	1	3290	0
29	35	5188	1	1	2	0	2	3820	2	1	0	1	1	4538	1	0	6	2	1	5212	0
29	36	6313	1	3	2	0	2	4594	1	3	0	1	2	5864	2	0	2	4	1	6371	0
29	37	4711	1	1	1	0	1	2876	1	2	0	2	1	5033	1	0	2	2	2	5094	0
29	38	6175	1	1	1	0	1	3343	1	1	0	1	1	8221	6	0	1	1	1	7336	0
30	2	4605	224	37	66	0	65	5155	31	31	0	24	30	1911	41	0	52	109	131	3790	1
30	3	6	6	2	1	0	1	1	1	1	0	1	1	1	1	0	1	2	1	4	0
30	4	33	18	2	2	0	4	3	1	1	0	1	2	4	4	0	2	1	3	14	0
30	5	46	24	2	4	0	1	13	2	1	0	3	1	10	6	0	1	5	5	19	0
30	6	79	19	6	3	0	3	24	2	1	0	2	2	24	7	0	4	10	7	51	0
30	7	105	17	4	6	0	4	62	3	2	0	1	3	44	7	0	2	11	8	124	0
30	8	122	14	2	6	0	1	100	1	4	0	2	3	54	12	0	3	6	9	131	0
30	9	235	26	4	14	0	5	172	7	7	0	2	7	110	12	0	9	13	29	242	0
30	10	138	12	4	1	0	1	114	2	1	0	3	1	78	7	0	2	4	12	182	0
30	11	154	8	2	1	0	1	77	2	1	0	1	2	66	5	0	3	4	7	149	0
30	12	506	13	6	3	0	2	324	2	2	0	1	5	274	12	0	3	8	29	648	0
30	13	305	10	3	2	0	1	183	2	3	0	2	2	186	5	0	2	5	14	317	0
30	14	101	4	1	1	0	1	61	1	1	0	1	1	45	4	0	1	1	1	89	0
30	15	178	4	1	2	0	1	104	1	2	0	1	1	73	4	0	2	1	4	147	0
30	16	156	4	1	1	0	2	108	1	1	0	1	1	73	2	0	1	1	3	148	0
30	17	237	2	1	1	0	1	213	1	1	0	1	2	132	2	0	2	1	2	209	0
30	18	227	1	1	1	0	1	197	1	1	0	1	1	114	2	0	2	1	6	216	0
30	19	343	4	1	1	0	2	269	1	1	0	1	2	195	5	0	4	2	3	375	0
30	20	1103	3	1	2	0	2	762	2	5	0	1	1	687	5	0	2	2	7	1253	0
30	21	528	1	1	1	0	1	414	2	2	0	2	1	327	2	0	1	3	3	561	0
30	22	375	2	1	2	0	1	287	1	3	0	1	1	218	2	0	1	2	2	329	0
30	23	262	1	1	2	0	2	216	1	1	0	1	1	164	3	0	1	2	1	260	0
30	24	503	1	1	1	0	2	503	2	2	0	1	1	299	1	0	1	2	1	456	0
30	25	1752	2	2	4	0	5	1298	1	3	0	1	1	1056	3	0	3	3	2	1991	0
30	26	938	1	1	1	0	2	879	2	4	0	1	1	625	1	0	1	1	2	875	0
30	27	424	1	2	1	0	2	334	1	1	0	2	1	216	1	0	2	1	1	356	0
30	28	2457	4	1	3	0	1	1912	2	1	0	1	1	1659	3	0	2	4	6	2548	0
30	29	1305	1	2	1	0	1	1143	2	3	0	1	1	804	2	0	1	3	3	1170	0
30	30	2971	1	2	2	0	3	2229	1	1	0	1	1	1837	3	0	2	5	1	2990	0
30	31	1397	2	3	2	0	2	1370	2	2	0	4	1	902	1	0	1	1	2	1199	0
30	32	3861	3	2	1	0	2	3250	1	1	0	3	3	2678	1	0	4	1	2	3652	0
30	33	2783	2	1	4	0	3	2131	1	1	0	3	1	2019	2	0	1	2	2	2973	0
30	34	3626	3	3	1	0	3	3289	1	1	0	3	1	2546	2	0	4	2	1	3125	0
30	35	5011	2	1	2	0	2	3706	3	2	0	3	1	4367	1	0	1	4	1	5086	0
30	36	6415	1	1	2	0	2	4823	2	1	0	1	1	6052	1	0	2	1	2	6666	0
30	37	4799	1	1	1	0	3	3225	1	1	0	1	2	5130	3	0	3	1	1	5285	0
30	38	7028	1	1	2	0	1	3691	1	2	0	1	1	9207	3	0	1	1	2	8012	0
31	2	4151	183	42	45	0	48	4595	35	38	0	20	26	1666	42	0	30	99	90	3429	0
31	3	6	3	2	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	3	0
31	4	23	10	3	3	0	1	2	2	1	0	1	1	5	4	0	1	1	2	6	0
31	5	21	20	2	5	0	1	11	2	1	0	1	3	12	1	0	3	3	8	17	0
31	6	48	19	3	2	0	2	5	2	1	0	3	2	20	3	0	2	5	6	37	0
31	7	73	20	5	6	0	2	21	1	3	0	3	1	28	7	0	5	5	7	73	0
31	8	82	13	6	3	0	4	45	3	2	0	2	2	47	4	0	1	7	7	103	0
31	9	132	12	4	5	0	5	81	2	3	0	2	4	88	7	0	2	8	18	130	0
31	10	131	15	3	7	0	1	74	2	3	0	1	4	75	8	0	3	6	14	140	0
31	11	148	5	3	5	0	2	105	3	3	0	2	5	101	6	0	2	6	10	170	0
31	12	709	32	17	7	0	4	504	4	7	0	3	5	400	16	0	2	14	51	771	0
31	13	263	11	5	3	0	4	186	5	3	0	1	5	163	7	0	3	10	18	284	0
31	14	89	2	2	1	0	1	44	1	1	0	1	1	41	3	0	2	1	2	75	0
31	15	134	5	1	1	0	1	77	1	1	0	2	1	69	1	0	1	1	1	126	0
31	16	122	3	2	1	0	2	85	1	1	0	1	1	56	4	0	1	2	2	117	0
31	17	187	3	1	1	0	1	124	1	2	0	1	2	89	4	0	1	2	3	143	0
31	18	208	2	1	2	0	1	129	1	2	0	1	1	106	3	0	1	1	1	206	0
31	19	271	2	2	1	0	1	188	1	1	0	1	1	161	3	0	1	2	2	303	0
31	20	1431	13	2	2	0	2	1060	2	3	0	3	3	826	6	0	3	3	10	1497	0
31	21	520	4	1	1	0	1	400	1	1	0	1	3	316	2	0	1	2	3	514	0
31	22	440	3	2	1	0	1	347	1	2	0	2	1	272	3	0	1	1	1	333	0
31	23	310	3	1	1	0	1	241	1	1	0	1	1	174	1	0	2	1	2	265	0
31	24	425	1	1	1	0	2	404	2	2	0	1	1	280	1	0	2	1	1	392	0
31	25	2047	2	1	1	0	1	1532	2	3	0	2	1	1225	6	0	1	1	6	2176	0
31	26	944	1	2	2	0	2	803	1	1	0	3	1	585	1	0	1	2	2	874	0
31	27	444	1	2	1	0	1	420	1	1	0	2	1	310	3	0	1	1	1	446	0
31	28	2683	3	2	2	0	1	1952	2	2	0	2	1	1640	2	0	2	2	2	2692	0
31	29	1223	2	2	1	0	2	1075	1	2	0	1	2	792	2	0	3	2	3	1095	0
31	30	3154	4	2	5	0	2	2485	2	3	0	1	1	1878	3	0	1	3	3	3160	0
31	31	1374	1	1	2	0	1	1217	1	1	0	2	1	932	2	0	1	3	1	1164	0
31	32	3971	4	2	4	0	5	3169	2	2	0	3	2	2763	1	0	4	3	1	3695	0
31	33	3089	3	1	4	0	1	2520	1	1	0	2	2	2218	3	0	1	2	1	3183	0
31	34	3614	3	4	1	0	2	3152	2	2	0	2	1	2570	1	0	1	2	1	3236	0
31	35	5186	2	2	2	0	1	4200	1	2	0	3	1	4491	2	0	2	2	2	5253	0
31	36	6408	1	3	4	0	2	4930	3	1	0	1	1	5950	3	0	1	4	2	6520	0
31	37	4790	1	1	2	0	1	3375	1	1	0	2	1	4929	1	0	2	1	3	5300	0
31	38	6546	2	1	2	0	3	3606	2	1	0	1	1	8662	2	0	1	1	3	7266	0
32	2	3731	142	36	48	0	28	4165	27	26	0	15	26	1671	46	0	37	85	74	3163	0
32	3	4	5	1	1	0	1	1	1	1	0	2	1	1	1	0	1	1	1	4	0
32	4	28	13	1	2	0	2	2	1	1	0	1	1	3	2	0	1	3	2	10	0
32	5	32	16	4	3	0	3	8	1	1	0	1	1	15	1	0	3	3	2	20	0
32	6	54	18	5	7	0	3	11	1	1	0	1	2	19	2	0	4	3	4	24	0
32	7	86	19	4	4	0	2	33	2	2	0	1	3	33	5	0	2	3	4	66	0
32	8	87	16	4	3	0	3	52	3	2	0	2	2	41	9	0	1	7	9	79	0
32	9	136	17	4	5	0	1	74	1	2	0	1	5	88	8	0	3	12	16	139	0
32	10	146	14	5	2	0	2	83	1	2	0	1	5	77	8	0	1	4	10	143	0
32	11	159	14	4	4	0	5	83	1	2	0	2	1	78	5	0	2	9	12	200	0
32	12	785	35	14	5	0	3	546	6	4	0	3	9	419	15	0	4	14	43	886	0
32	13	263	16	7	5	0	3	197	4	5	0	1	4	191	10	0	2	8	11	284	0
32	14	77	3	1	1	0	2	36	1	2	0	1	1	31	4	0	2	1	1	72	0
32	15	130	3	1	2	0	2	87	2	1	0	1	1	61	2	0	1	2	2	124	0
32	16	110	2	2	2	0	2	75	1	1	0	1	1	69	4	0	2	1	1	127	0
32	17	169	3	1	1	0	2	131	1	2	0	1	1	104	1	0	1	3	3	159	0
32	18	176	5	1	1	0	1	153	1	1	0	1	1	106	2	0	1	1	2	191	0
32	19	312	3	2	1	0	2	204	1	2	0	1	1	203	4	0	2	2	3	286	0
32	20	1469	13	4	4	0	1	1189	3	1	0	4	2	824	3	0	2	5	14	1583	0
32	21	542	1	2	1	0	1	419	1	1	0	1	1	339	1	0	1	1	5	509	0
32	22	387	2	1	1	0	2	343	1	2	0	1	1	282	2	0	2	1	1	380	0
32	23	289	3	1	1	0	1	224	1	1	0	1	1	185	1	0	1	2	1	281	0
32	24	400	3	1	2	0	1	376	1	1	0	1	2	255	2	0	1	1	3	430	0
32	25	2172	1	2	3	0	3	1564	2	4	0	4	1	1263	1	0	4	4	4	2273	0
32	26	839	2	1	1	0	1	762	1	1	0	1	2	602	2	0	2	1	1	819	0
32	27	455	1	1	1	0	2	420	1	1	0	2	1	332	1	0	1	1	1	446	0
32	28	2579	3	1	1	0	1	2091	1	1	0	2	2	1811	3	0	3	3	4	2604	0
32	29	1194	3	2	1	0	2	1073	1	5	0	1	2	790	2	0	2	1	2	1147	0
32	30	3155	4	1	3	0	3	2417	1	4	0	3	1	2082	2	0	2	4	4	3101	0
32	31	1313	2	1	1	0	1	1289	1	1	0	2	1	963	2	0	1	2	1	1266	0
32	32	3957	2	3	1	0	3	3249	5	1	0	2	1	2806	2	0	6	4	2	3857	0
32	33	3114	3	2	1	0	1	2322	2	1	0	2	1	2304	4	0	2	1	1	3204	0
32	34	3666	1	1	2	0	3	3314	3	4	0	3	3	2594	2	0	2	3	2	3335	0
32	35	5322	3	2	1	0	2	4217	1	1	0	1	2	4700	4	0	2	3	4	5380	0
32	36	6502	3	2	3	0	1	5094	1	3	0	2	1	6006	3	0	2	6	2	6479	0
32	37	4654	3	2	1	0	1	3263	1	1	0	2	1	5081	3	0	3	1	2	5182	0
32	38	6293	1	1	1	0	2	3359	1	1	0	2	1	8220	4	0	2	1	1	7185	0
33	2	3505	131	35	44	0	27	4041	18	25	0	14	23	1536	30	0	24	78	67	2883	0
33	3	2	3	1	2	0	2	1	1	1	0	1	1	1	1	0	1	1	2	4	0
33	4	19	9	1	3	0	1	3	1	1	0	3	1	2	2	0	1	4	3	6	0
33	5	28	15	4	2	0	2	6	1	1	0	1	1	10	5	0	2	1	2	21	0
33	6	47	23	4	2	0	4	21	1	2	0	1	2	20	4	0	1	4	4	39	0
33	7	76	13	3	7	0	1	27	1	1	0	1	3	41	7	0	2	8	8	57	0
33	8	84	11	1	4	0	3	46	4	2	0	1	2	48	9	0	3	6	3	75	0
33	9	131	16	4	5	0	4	92	4	8	0	2	4	79	7	0	4	7	9	144	0
33	10	136	13	3	2	0	5	92	2	1	0	3	2	70	4	0	2	2	11	153	0
33	11	150	17	3	5	0	2	90	1	3	0	1	3	90	8	0	2	8	11	171	0
33	12	716	24	12	13	0	7	524	7	4	0	4	13	439	18	0	3	17	54	766	0
33	13	282	21	5	5	0	2	189	2	4	0	2	4	183	8	0	2	9	19	310	0
33	14	71	2	1	2	0	1	43	2	3	0	1	1	44	2	0	1	2	2	66	0
33	15	130	2	2	1	0	2	74	1	1	0	1	1	76	3	0	1	2	2	124	0
33	16	132	3	2	1	0	1	94	1	1	0	2	1	76	2	0	2	2	3	125	0
33	17	186	2	2	1	0	1	134	2	1	0	1	2	126	1	0	1	1	2	182	0
33	18	189	2	1	2	0	1	135	1	1	0	1	1	104	2	0	1	1	1	174	0
33	19	303	2	2	1	0	1	198	1	1	0	1	1	161	6	0	1	1	5	315	0
33	20	1475	8	3	1	0	2	1098	3	4	0	2	1	817	5	0	1	3	9	1586	0
33	21	513	5	2	5	0	1	402	1	2	0	1	1	319	4	0	1	1	1	517	0
33	22	434	1	1	2	0	1	363	1	2	0	1	2	265	1	0	1	2	2	371	0
33	23	302	1	1	1	0	1	209	1	1	0	1	1	167	2	0	1	1	1	265	0
33	24	402	2	1	3	0	1	351	1	1	0	2	2	246	1	0	2	2	1	428	0
33	25	2066	1	1	2	0	2	1514	4	4	0	2	1	1292	6	0	3	4	4	2291	0
33	26	930	2	1	3	0	3	853	1	1	0	1	1	576	1	0	2	4	3	861	0
33	27	490	2	2	1	0	1	425	1	1	0	1	1	339	1	0	2	1	1	472	0
33	28	2593	3	2	2	0	2	2076	2	3	0	1	1	1664	2	0	3	2	1	2602	0
33	29	1248	1	2	1	0	1	1144	2	2	0	2	2	811	1	0	1	3	1	1195	0
33	30	3213	4	1	1	0	2	2379	3	2	0	1	2	2039	2	0	1	2	1	3065	0
33	31	1384	3	2	1	0	1	1267	3	1	0	1	1	927	5	0	3	2	1	1269	0
33	32	3854	6	1	2	0	2	3234	4	3	0	3	2	2818	2	0	3	7	1	3819	0
33	33	3072	1	1	2	0	2	2348	2	2	0	2	1	2338	3	0	3	2	2	3292	0
33	34	3809	5	1	4	0	2	3412	2	3	0	1	2	2949	2	0	4	2	1	3477	0
33	35	5343	3	2	3	0	2	4164	1	3	0	2	1	4373	1	0	2	3	4	5186	0
33	36	6683	3	1	4	0	3	5057	1	1	0	3	3	5899	4	0	1	4	1	6703	0
33	37	4710	1	2	2	0	2	3308	1	1	0	1	1	5122	2	0	2	1	2	5253	0
33	38	6438	2	1	1	0	1	3514	1	1	0	1	1	8188	2	0	2	2	1	7271	0
34	2	3497	114	33	31	0	36	3860	24	24	0	17	21	1387	36	0	39	75	79	2648	0
34	3	2	2	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0
34	4	32	13	6	3	0	1	6	1	2	0	1	1	6	1	0	1	2	2	4	0
34	5	44	21	3	4	0	1	11	2	1	0	1	1	9	1	0	2	3	4	20	0
34	6	60	25	4	5	0	4	11	1	1	0	1	2	18	4	0	2	9	5	35	0
34	7	78	24	4	6	0	2	38	2	1	0	1	1	25	10	0	2	8	3	52	0
34	8	101	15	3	7	0	4	62	2	4	0	1	4	41	6	0	4	7	7	89	0
34	9	135	20	4	8	0	4	119	6	4	0	2	4	85	12	0	2	7	14	183	0
34	10	122	18	1	4	0	2	73	2	1	0	2	2	81	5	0	2	4	6	146	0
34	11	125	10	5	2	0	1	107	2	1	0	1	3	88	6	0	2	2	8	197	0
34	12	663	25	8	6	0	1	457	4	3	0	3	5	401	18	0	5	11	38	750	0
34	13	274	14	6	4	0	5	203	3	2	0	5	4	147	4	0	2	6	12	315	0
34	14	91	4	1	2	0	1	64	1	1	0	1	1	40	1	0	1	2	2	72	0
34	15	121	2	1	1	0	2	76	1	1	0	1	2	61	2	0	1	2	1	125	0
34	16	135	2	1	1	0	1	81	1	1	0	1	1	65	2	0	1	1	1	143	0
34	17	167	1	1	1	0	1	165	2	1	0	2	1	76	2	0	2	2	3	174	0
34	18	203	2	1	2	0	1	162	1	1	0	1	1	110	3	0	2	1	1	190	0
34	19	304	2	1	1	0	6	186	1	1	0	1	1	187	3	0	1	1	3	340	0
34	20	1394	4	4	2	0	2	1069	2	2	0	3	2	820	6	0	6	7	5	1477	0
