#Pos	Phred	A->A	A->C	A->G	A->T	A->N	C->A	C->C	C->G	C->T	C->N	G->A	G->C	G->G	G->T	G->N	T->A	T->C	T->G	T->T	T->N
7	15	4089	38	32	30	0	131	2368	30	24	0	52	20	2547	27	0	74	28	85	3571	0
7	16	3119	69	29	23	0	72	1613	26	16	0	36	18	2478	33	0	47	32	44	1437	0
7	16	949	13	7	12	0	27	229	3	3	0	15	2	397	11	0	17	5	9	534	0
7	18	906	6	3	9	0	12	295	1	2	0	5	1	547	13	0	9	4	1	721	0
7	19	296	1	2	1	0	6	136	0	0	0	1	0	211	4	0	2	3	1	134	0
7	19	248	2	1	2	0	1	72	0	1	0	1	0	147	0	0	1	0	1	155	0
7	20	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0
7	24	594	0	0	1	0	2	414	0	1	0	0	0	328	2	0	1	1	2	379	0
7	24	749	1	1	0	0	0	433	1	0	0	0	0	501	1	0	1	1	0	426	0
7	26	1521	0	2	1	0	1	504	0	1	0	0	1	512	0	0	0	0	2	669	0
7	27	1103	2	2	0	0	4	431	0	0	0	1	0	542	0	0	0	1	3	431	0
7	27	681	0	0	0	0	4	99	0	0	0	0	0	152	1	0	0	1	0	165	0
7	28	545	1	0	0	0	0	257	0	1	0	1	0	347	1	0	0	0	0	145	0
7	29	494	0	1	0	0	2	1093	0	0	0	0	0	550	0	0	0	0	1	290	0
7	31	902	0	1	1	0	1	393	0	1	0	0	0	684	1	0	1	0	0	482	0
7	32	2115	2	9	0	0	1	2481	0	0	0	1	0	1891	3	0	1	1	1	718	0
7	33	9178	2	12	1	0	2	5806	0	5	0	2	0	6790	1	0	0	7	0	4237	0
7	33	9180	0	16	1	0	1	6360	0	5	0	1	0	7472	1	0	0	4	2	2289	0
7	35	5845	1	11	1	0	1	4769	0	0	0	2	0	3488	0	0	0	4	1	2658	0
7	35	1942	0	3	1	0	0	2919	0	1	0	2	1	1974	1	0	0	0	0	1711	0
7	37	126952	8	68	6	0	5	44452	0	30	0	29	2	61158	13	0	2	31	3	58702	0
7	37	59516	6	57	3	0	4	38649	0	5	0	15	0	33431	3	0	0	22	2	31273	0
7	38	88416	2	54	9	0	2	25248	0	11	0	20	0	38742	7	0	1	10	2	31403	0
7	40	375	0	0	0	0	0	64	0	0	0	1	0	169	0	0	0	0	0	94	0
8	2	0	0	0	0	207	0	0	0	0	94	0	0	0	0	163	0	0	0	0	148
8	12	89	6	3	0	0	8	287	2	0	0	2	3	385	0	0	3	9	8	99	0
8	12	271	24	12	5	0	4	756	3	5	0	5	3	811	4	0	9	13	32	729	0
8	13	695	43	16	6	0	24	1024	7	3	0	9	27	795	11	0	22	14	34	990	0
8	15	3712	45	37	27	0	131	2546	19	23	0	71	15	2951	42	0	83	32	106	3542	0
8	16	2966	88	22	24	0	63	1856	16	13	0	31	25	2695	42	0	36	64	57	1526	0
8	16	793	9	4	9	0	29	249	3	11	0	20	1	416	11	0	20	5	10	524	0
8	18	783	12	3	8	0	9	311	2	6	0	8	4	403	18	0	6	3	0	705	0
8	19	309	3	1	2	0	6	140	0	0	0	1	0	228	2	0	1	2	1	165	0
8	19	233	0	0	1	0	2	60	0	0	0	2	1	100	1	0	2	1	0	180	0
8	20	4	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	11	0
8	24	488	0	1	0	0	1	242	0	0	0	1	1	521	1	0	0	0	3	352	0
8	24	666	2	1	0	0	7	340	0	1	0	1	0	635	0	0	1	1	1	435	0
8	26	1286	0	2	0	0	4	312	1	0	0	0	0	642	0	0	0	0	1	522	0
8	27	946	1	0	0	0	6	472	0	0	0	0	1	644	1	0	1	0	4	522	0
8	27	552	0	0	0	0	2	127	0	0	0	0	0	299	0	0	0	0	1	206	0
8	28	489	1	0	0	0	2	307	0	0	0	0	0	470	1	0	0	2	1	186	0
8	29	430	0	1	0	0	0	521	0	0	0	0	0	657	0	0	1	2	0	444	0
8	31	749	0	0	0	0	0	513	0	0	0	4	0	937	0	0	0	1	0	573	0
8	32	1704	1	8	0	0	1	1952	0	0	0	1	0	2395	1	0	0	7	1	739	0
8	33	7280	2	20	0	0	4	6286	0	2	0	3	0	7770	3	0	0	4	1	4176	0
8	33	7929	1	20	0	0	0	7101	0	1	0	4	0	9397	0	0	0	7	1	2325	0
8	35	4651	0	8	0	0	1	3210	0	1	0	0	1	4714	1	0	0	4	0	3371	0
8	35	1634	0	4	0	0	0	2532	0	1	0	0	0	2549	0	0	0	2	0	2080	0
8	37	85098	3	85	6	0	1	69456	0	26	0	15	2	68171	10	0	2	31	3	63177	0
8	37	64389	3	74	2	0	2	30333	0	11	0	20	2	41851	8	0	3	19	1	30667	0
8	38	74202	0	67	4	0	1	31385	0	16	0	15	1	49848	3	0	1	17	0	35931	0
8	40	320	0	0	0	0	0	116	0	0	0	0	0	126	0	0	0	0	0	123	0
9	2	0	0	0	0	301	0	0	0	0	131	0	0	0	0	177	0	0	0	0	159
9	12	263	26	19	2	0	3	309	1	1	0	0	4	135	0	0	1	8	4	64	0
9	12	801	26	15	7	0	7	755	5	0	0	4	2	572	8	0	5	5	27	442	0
9	13	910	48	20	4	0	14	1028	9	4	0	7	20	876	6	0	12	16	33	597	0
9	15	3797	51	39	21	0	129	2571	21	22	0	49	10	2325	32	0	82	19	106	3916	0
9	16	3392	67	34	24	0	56	1797	18	24	0	33	8	2495	53	0	38	39	57	1408	0
9	16	867	6	5	9	0	31	247	3	7	0	16	3	401	12	0	16	3	11	536	0
9	18	778	6	0	10	0	9	286	0	6	0	8	2	470	27	0	3	4	2	694	0
9	19	347	1	5	2	0	3	130	0	0	0	2	1	175	1	0	5	6	1	106	0
9	19	234	1	1	3	0	0	66	0	1	0	0	0	132	3	0	2	3	0	123	0
9	20	6	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	14	0
9	24	609	1	1	0	0	1	255	0	0	0	1	0	297	1	0	1	0	2	334	0
9	24	710	1	0	0	0	1	361	0	0	0	0	0	415	0	0	0	0	1	457	0
9	26	1303	0	1	0	0	1	391	0	0	0	1	0	445	2	0	0	1	1	521	0
9	27	1110	1	0	0	0	10	465	0	0	0	0	0	572	0	0	0	0	1	511	0
9	27	654	0	2	0	0	3	112	0	0	0	1	0	173	0	0	0	0	1	201	0
9	28	573	0	0	0	0	0	261	0	0	0	0	0	368	2	0	0	0	0	235	0
9	29	837	0	5	0	0	1	592	0	0	0	1	0	607	0	0	0	2	0	231	0
9	31	933	0	4	2	0	0	410	0	0	0	0	0	701	1	0	0	0	0	478	0
9	32	2673	2	6	0	0	3	1760	0	0	0	0	0	1871	2	0	0	1	0	868	0
9	33	8821	2	14	0	0	2	5650	0	3	0	2	1	6795	3	0	0	9	3	4548	0
9	33	9411	3	15	0	0	1	6679	2	1	0	5	0	8193	0	0	0	5	2	2592	0
9	35	6651	2	7	1	0	2	3016	0	1	0	3	0	4120	1	0	0	6	1	2534	0
9	35	2745	0	11	1	0	0	2453	0	0	0	1	0	2310	0	0	0	2	0	1998	0
9	37	116083	3	52	6	0	5	45642	3	30	0	19	1	51843	11	0	4	48	4	69130	0
9	37	66901	2	86	6	0	3	36550	1	15	0	13	0	42271	4	0	0	23	3	27184	0
9	38	91372	0	51	4	0	5	26339	1	11	0	13	0	42055	9	0	3	12	1	37392	0
9	40	460	0	1	0	0	0	86	0	0	0	0	0	133	0	0	0	0	0	139	0
10	2	0	0	0	0	297	0	0	0	0	146	0	0	0	0	187	0	0	0	0	194
10	12	79	12	4	3	0	4	479	2	0	0	5	11	493	4	0	2	3	6	78	0
10	12	409	26	8	3	0	10	706	3	3	0	13	7	741	8	0	4	12	27	331	0
10	13	768	44	22	5	0	29	854	8	2	0	16	17	1229	9	0	9	15	30	668	0
10	15	3714	40	37	22	0	99	2320	23	10	0	52	12	2530	34	0	61	25	93	3351	0
10	16	2973	61	25	31	0	46	1589	12	12	0	32	24	2696	36	0	30	23	34	1520	0
10	16	854	9	2	10	0	46	263	4	6	0	14	6	443	15	0	27	7	7	510	0
10	18	735	7	2	3	0	3	216	1	3	0	2	4	407	11	0	5	1	4	615	0
10	19	349	2	3	1	0	2	105	0	0	0	1	0	218	0	0	2	3	0	159	0
10	19	175	0	1	1	0	0	41	0	1	0	2	0	92	2	0	3	0	0	164	0
10	20	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	0
10	24	470	0	1	0	0	4	238	0	0	0	1	0	518	0	0	1	0	1	272	0
10	24	631	1	1	0	0	5	263	1	0	0	2	0	520	0	0	0	0	0	420	0
10	26	1197	0	0	0	0	0	348	0	0	0	0	0	615	1	0	0	0	1	491	0
10	27	1130	4	0	0	0	6	442	0	1	0	1	1	737	0	0	3	0	0	462	0
10	27	712	0	0	0	0	0	110	0	0	0	0	0	324	0	0	0	0	0	178	0
10	28	544	0	2	0	0	2	215	0	0	0	0	0	508	0	0	0	0	0	204	0
10	29	595	0	2	0	0	2	675	0	1	0	0	1	715	0	0	0	1	0	214	0
